Date,Close,High,Low,Open,Volume,"('Close', 'BTC-JPY')","('High', 'BTC-JPY')","('Low', 'BTC-JPY')","('Open', 'BTC-JPY')","('Volume', 'BTC-JPY')"
2020-03-30,694690.8125,702674.25,634631.625,636441.375,4008524267003.0,,,,,
2020-03-31,692257.3125,705873.25,691370.3125,694773.4375,3525069980800.0,,,,,
2020-04-01,708665.9375,709287.8125,664140.875,692114.8125,4327698893754.0,,,,,
2020-04-02,733674.0625,765077.0625,707633.1875,708665.9375,5147087647883.0,,,,,
2020-04-03,730094.4375,759639.375,723714.9375,734081.4375,4226183450124.0,,,,,
2020-04-04,744639.125,745878.0625,726093.125,730636.125,3598323556153.0,,,,,
2020-04-05,738138.0625,746361.6875,728201.5,744098.125,3207530712875.0,,,,,
2020-04-06,793561.1875,793561.1875,738396.9375,737803.3125,5117805552444.0,,,,,
2020-04-07,779782.0,809841.75,776749.25,793764.5,4807452583206.0,,,,,
2020-04-08,798786.0,800519.0,777852.25,780093.75,4091163761373.0,,,,,
2020-04-09,792708.75,799967.75,781679.5625,799207.25,3779502496620.0,,,,,
2020-04-10,743841.875,792896.0625,737344.9375,792896.0625,4726316847712.0,,,,,
2020-04-11,743147.375,750405.0625,735654.0,744052.875,3382757002384.0,,,,,
2020-04-12,755314.3125,771948.25,737946.25,743037.375,3874531273174.0,,,,,
2020-04-13,736676.6875,754721.0625,718965.6875,754721.0625,4156287455385.0,,,,,
2020-04-14,732889.0,744979.6875,731188.375,736487.6875,3653551536078.0,,,,,
2020-04-15,714829.625,742042.4375,712911.6875,733224.6875,3474895993839.0,,,,,
2020-04-16,768282.125,770442.1875,705881.375,714651.375,5050402862677.0,,,,,
2020-04-17,763372.0625,771009.6875,758456.5,768254.9375,3497631540266.0,,,,,
2020-04-18,780670.75,781992.875,762625.75,762953.25,3490181818732.0,,,,,
2020-04-19,774142.875,783129.3125,770924.25,781021.125,3371528493565.0,,,,,
2020-04-20,740999.4375,780785.6875,736792.0625,773868.1875,4064335562036.0,,,,,
2020-04-21,741204.25,744438.0,734104.5625,740765.3125,3510831294514.0,,,,,
2020-04-22,767352.375,769931.5625,740222.5,741109.125,3584807397768.0,,,,,
2020-04-23,799782.6875,805791.125,761390.25,767794.3125,4682700064363.0,,,,,
2020-04-24,811457.5625,814339.5,800262.4375,800262.4375,3722214297303.0,,,,,
2020-04-25,813881.5,821244.125,808692.4375,811412.6875,3541709046306.0,,,,,
2020-04-26,825718.1875,827544.375,812964.5625,813903.3125,3555612067920.0,,,,,
2020-04-27,836347.125,836347.125,825670.0,825670.0,3879637615718.0,,,,,
2020-04-28,833500.25,834060.125,826788.0,836494.0625,3543225919718.0,,,,,
2020-04-29,938362.25,946215.4375,829556.8125,833463.3125,6418606085309.0,,,,,
2020-04-30,929085.75,1004825.125,913169.875,938003.1875,7185481727923.0,,,,,
2020-05-01,947909.5,966115.6875,930073.875,930612.4375,4712232942373.0,,,,,
2020-05-02,961150.3125,963138.3125,942199.125,948368.3125,4291569028435.0,,,,,
2020-05-03,949615.6875,980310.625,944295.5,960617.625,5027114654417.0,,,,,
2020-05-04,950957.9375,956122.875,922735.3125,949431.75,4878081265610.0,,,,,
2020-05-05,958327.3125,965967.3125,945701.0,950976.9375,4592916533949.0,,,,,
2020-05-06,984296.1875,998152.0625,953083.5,958792.5625,5243047532689.0,,,,,
2020-05-07,1058360.625,1062909.625,970869.125,983566.9375,6499437559482.0,,,,,
2020-05-08,1049976.25,1063551.0,1038983.0625,1056727.5,5523763078123.0,,,,,
2020-05-09,1023438.5,1057571.25,1022024.8125,1049788.5,4967487497107.0,,,,,
2020-05-10,936261.6875,1023618.125,895556.4375,1023147.5625,6770913011225.0,,,,,
2020-05-11,925256.5,969354.6875,902115.5625,936165.9375,6144126171961.0,,,,,
2020-05-12,943373.625,960213.6875,921806.125,926180.5,4515466781280.0,,,,,
2020-05-13,991313.9375,997641.9375,943471.125,943471.125,4871896805533.0,,,,,
2020-05-14,1044984.75,1046603.3125,988993.0,991457.3125,6057832927889.0,,,,,
2020-05-15,998616.0625,1047268.0,991812.375,1045045.875,5155567781011.0,,,,,
2020-05-16,1003842.0625,1023881.5,991389.625,999155.875,3871564397130.0,,,,,
2020-05-17,1036925.9375,1051586.625,1000901.5,1003618.9375,4297954640202.0,,,,,
2020-05-18,1044296.25,1061530.25,1026964.875,1037457.3125,4490781814782.0,,,,,
2020-05-19,1048942.25,1059499.75,1024433.1875,1044348.75,4232225319985.0,,,,,
2020-05-20,1024637.875,1056933.875,1015571.3125,1048542.375,3932241388993.0,,,,,
2020-05-21,977479.5625,1028939.0625,954282.5625,1024611.9375,4232715784618.0,,,,,
2020-05-22,988274.5625,993090.0,967907.625,977325.9375,3208383368385.0,,,,,
2020-05-23,991149.1875,1001181.375,981336.125,988542.0,2984210595033.0,,,,,
2020-05-24,947052.25,999664.125,947029.25,991471.625,3503494570489.0,,,,,
2020-05-25,959165.5625,964200.8125,939082.125,946593.25,3369343435388.0,,,,,
2020-05-26,949750.5625,969289.125,942345.5625,959451.0625,3180240928431.0,,,,,
2020-05-27,989745.875,990981.3125,949715.8125,950000.8125,3529544469950.0,,,,,
2020-05-28,1025429.625,1028177.75,986371.1875,990169.1875,3699552414586.0,,,,,
2020-05-29,1017395.9375,1030673.875,1005732.9375,1025710.0,3545764177192.0,,,,,
2020-05-30,1045559.0,1045948.8125,1009592.8125,1017373.25,3527045492081.0,,,,,
2020-05-31,1019113.375,1045551.4375,1015738.25,1045525.75,2991645161923.0,,,,,
2020-06-01,1093377.875,1096779.625,1016505.625,1019387.6875,3785254621993.0,,,,,
2020-06-02,1037104.75,1104437.75,1026150.3125,1092916.0,4259209303857.0,,,,,
2020-06-03,1052556.5,1055405.875,1027482.1875,1037535.3125,2725746372934.0,,,,,
2020-06-04,1069631.625,1078679.0,1037146.9375,1052462.375,2829079883751.0,,,,,
2020-06-05,1059245.75,1078636.875,1059938.875,1069585.75,2576420268929.0,,,,,
2020-06-06,1057946.75,1071070.5,1051080.375,1059177.0,2239846419599.0,,,,,
2020-06-07,1070051.625,1070969.25,1036518.75,1057872.625,2742905578309.0,,,,,
2020-06-08,1059434.625,1069465.375,1050934.5,1070184.375,2329571153483.0,,,,,
2020-06-09,1056010.75,1065631.75,1042958.625,1059745.875,2556866464455.0,,,,,
2020-06-10,1056180.75,1061644.125,1044149.625,1055840.375,2750812670315.0,,,,,
2020-06-11,995878.5,1063474.375,990152.6875,1056179.0,3231408198716.0,,,,,
2020-06-12,1017896.5625,1024843.9375,991924.625,995762.0,2427549343340.0,,,,,
2020-06-13,1017298.9375,1019224.4375,1008788.4375,1017885.0,1885767118888.0,,,,,
2020-06-14,1007331.4375,1018049.8125,1005110.8125,1017543.375,2038074059918.0,,,,,
2020-06-15,1015704.75,1020432.25,963887.6875,1007250.625,2869524070285.0,,,,,
2020-06-16,1024578.3125,1029867.8125,1008662.125,1016087.8125,2316578474037.0,,,,,
2020-06-17,1013290.75,1023620.625,998440.375,1024122.8125,2156681068559.0,,,,,
2020-06-18,1007169.0625,1013560.8125,998217.625,1013431.0,1901591686690.0,,,,,
2020-06-19,992796.0,1008511.75,991329.1875,1007003.625,2098487685386.0,,,,,
2020-06-20,997533.625,1004228.1875,988452.125,993110.4375,1831083026378.0,,,,,
2020-06-21,994043.1875,1004884.0625,993701.375,997382.4375,1637319850334.0,,,,,
2020-06-22,1031496.125,1031992.125,993037.0,993753.1875,2256124137091.0,,,,,
2020-06-23,1024949.5625,1029525.75,1020369.0,1030999.9375,1810109486568.0,,,,,
2020-06-24,996956.8125,1031541.5625,991168.1875,1025214.6875,2029718973881.0,,,,,
2020-06-25,992866.0,1001513.1875,975037.0,997012.0625,1994993505029.0,,,,,
2020-06-26,982081.5,997919.75,975452.75,992456.875,1965838308367.0,,,,,
2020-06-27,969485.0,986893.1875,964428.875,982607.375,1851330123217.0,,,,,
2020-06-28,980205.75,985793.0625,961996.875,969814.0625,1560947186802.0,,,,,
2020-06-29,988825.625,993874.125,971450.125,979824.8125,1770957339032.0,,,,,
2020-06-30,986811.9375,992710.25,978554.4375,988258.3125,1699308798374.0,,,,,
2020-07-01,990802.25,1000382.375,980780.25,987674.9375,1714790827686.0,,,,,
2020-07-02,980748.375,997791.25,972202.1875,991104.375,1756400877738.0,,,,,
2020-07-03,976944.0625,989486.6875,973879.125,980902.3125,1406074124669.0,,,,,
2020-07-04,981801.625,987263.75,973323.875,976614.0,1321311449149.0,,,,,
2020-07-05,976270.0625,984994.0625,964988.8125,981113.875,1388283918666.0,,,,,
2020-07-06,1006560.375,1006560.375,974660.6875,976152.5,1920609191994.0,,,,,
2020-07-07,995313.75,1004661.0625,991022.375,1003735.3125,1488800627870.0,,,,,
2020-07-08,1011547.0,1013891.875,995551.4375,995393.625,2113826787116.0,,,,,
2020-07-09,994978.5625,1011788.875,990315.1875,1011510.625,1930413339390.0,,,,,
2020-07-10,992090.125,993016.4375,974100.8125,994484.0625,1802675006866.0,,,,,
2020-07-11,987839.1875,993664.5,983609.0,991951.5625,1416481618122.0,,,,,
2020-07-12,991797.0,996292.5,983409.5,987914.9375,1545174273267.0,,,,,
2020-07-13,991627.1875,998065.375,989029.75,991872.3125,1879473866004.0,,,,,
2020-07-14,991321.9375,995947.375,984985.9375,991100.375,1939595497445.0,,,,,
2020-07-15,982741.875,994612.5625,980993.3125,991180.75,1693849339584.0,,,,,
2020-07-16,979751.0625,984871.8125,973849.8125,982650.25,1685873005669.0,,,,,
2020-07-17,979244.5,984323.875,974379.1875,979706.4375,1492138454058.0,,,,,
2020-07-18,980062.8125,987761.1875,973833.5,979222.25,1311089322949.0,,,,,
2020-07-19,983726.25,985074.125,973492.0,979952.1875,1385661918806.0,,,,,
2020-07-20,982283.3125,989198.0,978979.0625,983876.5625,1474417173599.0,,,,,
2020-07-21,1001404.375,1007677.8125,980309.9375,982099.25,1930152087933.0,,,,,
2020-07-22,1020895.125,1021376.1875,996093.875,1001425.0,1771869215623.0,,,,,
2020-07-23,1023694.4375,1026436.1875,1016042.25,1021085.75,1938861074537.0,,,,,
2020-07-24,1012269.3125,1021444.75,1007520.625,1024169.125,1756951643478.0,,,,,
2020-07-25,1027152.6875,1030065.625,1011560.25,1012544.5,1763033883594.0,,,,,
2020-07-26,1049828.875,1063951.625,1024577.0,1027484.0,2173601797661.0,,,,,
2020-07-27,1157242.75,1195730.375,1048180.5,1049834.25,3723072234031.0,,,,,
2020-07-28,1147090.5,1179177.0,1118307.125,1160042.5,3023767256717.0,,,,,
2020-07-29,1165732.875,1186243.875,1142234.375,1147104.125,2585218568547.0,,,,,
2020-07-30,1163136.75,1169835.625,1144320.0,1165666.125,2392727186496.0,,,,,
2020-07-31,1198464.375,1209967.375,1146250.0,1163031.75,2451280959605.0,,,,,
2020-08-01,1244623.5,1248347.25,1189596.75,1198369.5,2759822869178.0,,,,,
2020-08-02,1170240.625,1273681.75,1166147.875,1244535.875,2901890123831.0,,,,,
2020-08-03,1192546.0,1215515.25,1165653.125,1169198.25,2149582085953.0,,,,,
2020-08-04,1183560.75,1207895.0,1177140.125,1192530.5,2244435186499.0,,,,,
2020-08-05,1240124.375,1244230.625,1178476.75,1183342.25,2577077826076.0,,,,,
2020-08-06,1243732.25,1256681.375,1224052.875,1240425.125,2470697331410.0,,,,,
2020-08-07,1228932.5,1256246.5,1208267.125,1243639.375,2450382898320.0,,,,,
2020-08-08,1245211.875,1249969.125,1224373.125,1229258.75,1861566235237.0,,,,,
2020-08-09,1236011.25,1250721.75,1223466.625,1243440.5,1851476225506.0,,,,,
2020-08-10,1258972.875,1274345.75,1234584.0,1234584.0,2767860905345.0,,,,,
2020-08-11,1215483.375,1265231.375,1192477.375,1259347.75,2880358766151.0,,,,,
2020-08-12,1237560.625,1255312.25,1200690.125,1214851.875,2677520392069.0,,,,,
2020-08-13,1260781.875,1262093.5,1197833.0,1237931.375,2944593243659.0,,,,,
2020-08-14,1254414.875,1294973.875,1244387.625,1259553.875,2583464298464.0,,,,,
2020-08-15,1264735.625,1275128.375,1254396.5,1254396.5,2489343859545.0,,,,,
2020-08-16,1267279.375,1272111.75,1251038.0,1264840.75,2193333617169.0,,,,,
2020-08-17,1298929.875,1309985.875,1257891.25,1267583.5,2992050141776.0,,,,,
2020-08-18,1261868.375,1302709.25,1259947.25,1298664.25,2740596004541.0,,,,,
2020-08-19,1247354.0,1265919.875,1239745.5,1261831.75,2599335955072.0,,,,,
2020-08-20,1255096.125,1258908.75,1242324.125,1247695.125,2131762572593.0,,,,,
2020-08-21,1226589.25,1257962.875,1223678.5,1255059.625,2514277708442.0,,,,,
2020-08-22,1236041.875,1236844.125,1211386.375,1225847.375,2139900756517.0,,,,,
2020-08-23,1235128.25,1238841.625,1223143.25,1235816.5,1956966483704.0,,,,,
2020-08-24,1248013.0,1248491.75,1230321.0,1235005.5,2192074793891.0,,,,,
2020-08-25,1209189.125,1247681.25,1190684.125,1247906.25,2798092709486.0,,,,,
2020-08-26,1216266.0,1222226.0,1203263.0,1209270.0,2378531665983.0,,,,,
2020-08-27,1207470.5,1225441.875,1192199.5,1215974.375,2478241661627.0,,,,,
2020-08-28,1216059.875,1216388.125,1208005.5,1207672.875,2086779634034.0,,,,,
2020-08-29,1212305.625,1220605.0,1208031.125,1215907.625,1842194893302.0,,,,,
2020-08-30,1235783.5,1236780.5,1210779.75,1212500.375,2085064000561.0,,,,,
2020-08-31,1238257.5,1247580.375,1228647.25,1235973.375,2362481110477.0,,,,,
2020-09-01,1267546.0,1278857.25,1228762.5,1238098.125,2892002387487.0,,,,,
2020-09-02,1212341.625,1266947.125,1198235.5,1266947.125,2977993003817.0,,,,,
2020-09-03,1086903.0,1215432.125,1080372.375,1211614.75,3387099323823.0,,,,,
2020-09-04,1116832.75,1132497.625,1085269.125,1085319.0,3183659708964.0,,,,,
2020-09-05,1080470.625,1124244.125,1056789.25,1116908.875,4772182113015.0,,,,,
2020-09-06,1092950.5,1100363.875,1068498.625,1080220.875,3941233752719.0,,,,,
2020-09-07,1102352.0,1104733.25,1053153.0,1093019.125,3582858431049.0,,,,,
2020-09-08,1073614.75,1102711.25,1056477.125,1102324.75,3542602693638.0,,,,,
2020-09-09,1088085.625,1099445.0,1061067.25,1073894.0,2563245052519.0,,,,,
2020-09-10,1100062.75,1115210.875,1087638.125,1088083.75,5775325556461.0,,,,,
2020-09-11,1104109.125,1108072.25,1076551.25,1100687.875,4798325082001.0,,,,,
2020-09-12,1108488.625,1122996.625,1092588.25,1105058.875,3901204458280.0,,,,,
2020-09-13,1095846.0,1122824.25,1085099.375,1109574.375,3875129409879.0,,,,,
2020-09-14,1129311.625,1140978.0,1089680.375,1096374.5,3748595852442.0,,,,,
2020-09-15,1137888.75,1152978.25,1127538.75,1128985.75,3426165227512.0,,,,,
2020-09-16,1153115.0,1164454.875,1127706.0,1137974.125,3232951193364.0,,,,,
2020-09-17,1146315.5,1159536.25,1126765.625,1152941.375,3994341954521.0,,,,,
2020-09-18,1144420.625,1151476.125,1131211.75,1146611.75,2754441079602.0,,,,,
2020-09-19,1160080.25,1164236.375,1140764.25,1143287.75,2380338903044.0,,,,,
2020-09-20,1143373.125,1160239.625,1130815.75,1160239.625,2581831341721.0,,,,,
2020-09-21,1095298.625,1146294.5,1086645.625,1143023.375,3023983408469.0,,,,,
2020-09-22,1106875.625,1108981.25,1086946.875,1095022.75,2481043616586.0,,,,,
2020-09-23,1079060.0,1107320.25,1074462.375,1106563.875,2505263276674.0,,,,,
2020-09-24,1134532.0,1135389.375,1077832.0,1079333.875,4970862270938.0,,,,,
2020-09-25,1129054.75,1136785.5,1117974.375,1134642.0,4154857067780.0,,,,,
2020-09-26,1135179.625,1137531.75,1126368.875,1129356.5,4947205019294.0,,,,,
2020-09-27,1137690.625,1140781.0,1121684.875,1134775.125,5674687921044.0,,,,,
2020-09-28,1129275.75,1153952.75,1128565.0,1137832.625,5036289791736.0,,,,,
2020-09-29,1145985.75,1147435.125,1125215.0,1129275.5,4922501596130.0,,,,,
2020-09-30,1137247.75,1146507.625,1127267.125,1145904.375,4657934219513.0,,,,,
2020-10-01,1120893.75,1154120.625,1105260.375,1138382.75,4224481827343.0,,,,,
2020-10-02,1114020.375,1126005.875,1095781.5,1120932.75,5125754248450.0,,,,,
2020-10-03,1111213.5,1116439.375,1107189.875,1113928.25,4704289705123.0,,,,,
2020-10-04,1125827.625,1125177.0,1109640.125,1111330.625,7518309379043.0,,,,,
2020-10-05,1140960.0,1140977.875,1122838.25,1126560.625,5025180393747.0,,,,,
2020-10-06,1120276.0,1141260.875,1112229.875,1141273.75,4502873731515.0,,,,,
2020-10-07,1130590.625,1132571.75,1115782.75,1120165.0,4005608610443.0,,,,,
2020-10-08,1157382.0,1160299.25,1119467.25,1130633.25,6713220163832.0,,,,,
2020-10-09,1168572.375,1173615.25,1148979.75,1158678.375,2407928100816.0,,,,,
2020-10-10,1193064.875,1208468.75,1167778.375,1168011.0,2416257000245.0,,,,,
2020-10-11,1202434.75,1207053.75,1192248.0,1193035.375,2109152001192.0,,,,,
2020-10-12,1217241.875,1232229.875,1185909.375,1203327.625,2756112878070.0,,,,,
2020-10-13,1205097.25,1217003.125,1195213.375,1216542.125,2556758754886.0,,,,,
2020-10-14,1201728.25,1213826.75,1188944.875,1205429.25,2534297324885.0,,,,,
2020-10-15,1211141.375,1219879.75,1190422.0,1201422.875,2579956509541.0,,,,,
2020-10-16,1193634.375,1215312.75,1180846.125,1211929.375,2702619524681.0,,,,,
2020-10-17,1197427.375,1200396.125,1189757.125,1193634.375,2016824828208.0,,,,,
2020-10-18,1210719.375,1210719.375,1196318.0,1197204.0,1927655539187.0,,,,,
2020-10-19,1238304.625,1243826.125,1202656.25,1211950.625,2516335321885.0,,,,,
2020-10-20,1256929.125,1265673.375,1232945.125,1238720.0,3260985403626.0,,,,,
2020-10-21,1342420.625,1378683.75,1255022.375,1256585.5,4544776934994.0,,,,,
2020-10-22,1360199.75,1380269.5,1331848.75,1340112.0,3643360160391.0,,,,,
2020-10-23,1353997.125,1363220.25,1336194.75,1360793.25,3033825544640.0,,,,,
2020-10-24,1372480.0,1376354.625,1349202.5,1354000.75,2569704066473.0,,,,,
2020-10-25,1364331.375,1395632.625,1351748.25,1372480.125,2555343566905.0,,,,,
2020-10-26,1370737.0,1388457.875,1344824.25,1364334.25,3088577251530.0,,,,,
2020-10-27,1427493.875,1437912.875,1368542.5,1370736.5,3528414761697.0,,,,,
2020-10-28,1384420.625,1443340.875,1348488.875,1427493.5,3741571105160.0,,,,,
2020-10-29,1405046.0,1424786.625,1353561.875,1384422.125,5907507636850.0,,,,,
2020-10-30,1417711.25,1428911.0,1371182.75,1405045.0,3200505333678.0,,,,,
2020-10-31,1442250.0,1468122.75,1408397.75,1417712.375,3171723065142.0,,,,,
2020-11-01,1436663.625,1450731.125,1426277.875,1442250.0,2557449669559.0,,,,,
2020-11-02,1419068.25,1446152.5,1386419.75,1436655.5,3222525288138.0,,,,,
2020-11-03,1458478.375,1463287.875,1395386.875,1419064.25,3122848680105.0,,,,,
2020-11-04,1476166.75,1486591.0,1424427.25,1458497.875,3667658505702.0,,,,,
2020-11-05,1614321.625,1628383.5,1471010.125,1476169.625,4233368602176.0,,,,,
2020-11-06,1608998.75,1648765.125,1572633.0,1614309.25,4117919304609.0,,,,,
2020-11-07,1533321.125,1626696.75,1490883.625,1608998.75,3620425351122.0,,,,,
2020-11-08,1598339.25,1616383.375,1524054.75,1533321.125,2749888988925.0,,,,,
2020-11-09,1611886.375,1646715.0,1568728.625,1598342.25,3590096519423.0,,,,,
2020-11-10,1609551.0,1623292.375,1592083.5,1611890.0,2692069138824.0,,,,,
2020-11-11,1655067.75,1679316.75,1608213.125,1609551.625,3138286193443.0,,,,,
2020-11-12,1710236.875,1713965.75,1638289.25,1655063.5,3591017808002.0,,,,,
2020-11-13,1707414.125,1727283.75,1673829.375,1710247.0,3306413479942.0,,,,,
2020-11-14,1681290.0,1707414.25,1647917.125,1707414.25,2875549276186.0,,,,,
2020-11-15,1670095.25,1687042.0,1653132.875,1681290.125,2475885800683.0,,,,,
2020-11-16,1747519.0,1758720.375,1663006.375,1670094.125,3295839714990.0,,,,,
2020-11-17,1838287.75,1853300.375,1731447.125,1744338.875,4063710142402.0,,,,,
2020-11-18,1849782.75,1914534.25,1800034.375,1838265.375,5097685554471.0,,,,,
2020-11-19,1849734.625,1883535.375,1808790.875,1849767.875,3839714476886.0,,,,,
2020-11-20,1934047.0,1948939.5,1844828.625,1849734.0,3842153873153.0,,,,,
2020-11-21,1936219.625,1966795.25,1915668.0,1934047.125,4118150184479.0,,,,,
2020-11-22,1907192.0,1941073.75,1835385.375,1936219.625,4285775961770.0,,,,,
2020-11-23,1919620.0,1940469.875,1868104.625,1907193.625,4467771210658.0,,,,,
2020-11-24,1997035.75,2024598.625,1892677.0,1919713.375,5379393056444.0,,,,,
2020-11-25,1955713.0,2025254.5,1939760.125,1996716.5,4563547078601.0,,,,,
2020-11-26,1788106.875,1969325.875,1704164.75,1955475.0,6401172697096.0,,,,,
2020-11-27,1781241.125,1815745.5,1718684.25,1788449.875,4048667036887.0,,,,,
2020-11-28,1844648.5,1858862.75,1760652.5,1781713.0,3394257059965.0,,,,,
2020-11-29,1892001.625,1902329.25,1828167.375,1844879.625,3240575016226.0,,,,,
2020-11-30,2047112.0,2056797.0,1892088.875,1892088.875,4978414605007.0,,,,,
2020-12-01,1961340.75,2071979.375,1912313.875,2047939.75,5177286940263.0,,,,,
2020-12-02,2005563.625,2019381.125,1914914.625,1961209.875,3905163659985.0,,,,,
2020-12-03,2019103.25,2030814.25,1976919.875,2006068.5,3315468542619.0,,,,,
2020-12-04,1948281.875,2025161.0,1948013.875,2019266.0,3529079575736.0,,,,,
2020-12-05,1995631.5,1996279.375,1936865.875,1948138.125,2838323403566.0,,,,,
2020-12-06,2015928.0,2019035.75,1968924.375,1995626.25,2635828955819.0,,,,,
2020-12-07,1996138.0,2022220.625,1969066.0,2015720.375,2797513222715.0,,,,,
2020-12-08,1908000.625,2006564.875,1903034.0,1996127.375,3300498335667.0,,,,,
2020-12-09,1934939.875,1942480.125,1869074.625,1907973.625,3589611619375.0,,,,,
2020-12-10,1902819.5,1934875.625,1872298.75,1934875.625,2661461918719.0,,,,,
2020-12-11,1878342.625,1902332.375,1833946.625,1902708.75,2903977698167.0,,,,,
2020-12-12,1955806.0,1967860.375,1877004.75,1877553.875,2262529434356.0,,,,,
2020-12-13,1990195.25,2015912.25,1948595.375,1956129.375,2646034323203.0,,,,,
2020-12-14,2001886.75,2008261.375,1978209.0,1990414.625,2337571065311.0,,,,,
2020-12-15,2012560.5,2024562.0,1986411.75,2001915.5,2771779748444.0,,,,,
2020-12-16,2205172.75,2220954.0,2000830.25,2012741.125,4595344587596.0,,,,,
2020-12-17,2352375.25,2437723.75,2198829.5,2204940.25,7362774626045.0,,,,,
2020-12-18,2390579.5,2406264.25,2316835.0,2352543.75,4172816861256.0,,,,,
2020-12-19,2466195.25,2488514.5,2358396.75,2390053.0,3976475581281.0,,,,,
2020-12-20,2429418.75,2504488.75,2391586.75,2465361.75,3916101834983.0,,,,,
2020-12-21,2356493.25,2486863.5,2295444.5,2429125.0,4738465315501.0,,,,,
2020-12-22,2461945.75,2462657.5,2319128.25,2355558.75,4572511219374.0,,,,,
2020-12-23,2406239.5,2488312.5,2361100.0,2461836.75,5295300967471.0,,,,,
2020-12-24,2460278.75,2463742.75,2358198.75,2406121.25,4258102905734.0,,,,,
2020-12-25,2552806.0,2557495.75,2429769.0,2460032.0,4354079317509.0,,,,,
2020-12-26,2736233.5,2765320.5,2538098.5,2554071.25,5002429394306.0,,,,,
2020-12-27,2719941.5,2927895.25,2685002.75,2736475.25,6882589773381.0,,,,,
2020-12-28,2808532.0,2838385.0,2713211.5,2720824.25,5086889897508.0,,,,,
2020-12-29,2833544.5,2834583.0,2694519.0,2808221.25,4687560384171.0,,,,,
2020-12-30,2974300.25,2987243.0,2833301.5,2833301.5,5289154396572.0,,,,,
2020-12-31,2994152.0,3018188.25,2906920.25,2974364.25,4827005948409.0,,,,,
2021-01-01,3032586.75,3056116.5,2973696.5,2993356.0,4204995519656.0,,,,,
2021-01-02,3316818.5,3422933.75,3003373.0,3032824.75,7006424719167.0,,,,,
2021-01-03,3384645.75,3572986.75,3309080.5,3317039.5,8121949538886.0,,,,,
2021-01-04,3297439.25,3443506.5,2950516.25,3387632.0,8370835611363.0,,,,,
2021-01-05,3490580.5,3538100.75,3110727.5,3297968.25,6936232139853.0,,,,,
2021-01-06,3793687.0,3799387.5,3438863.75,3492756.0,7756401126011.0,,,,,
2021-01-07,4086832.25,4173615.25,3772641.75,3794666.75,8798564525490.0,,,,,
2021-01-08,4240709.0,4359517.5,3825391.5,4087945.5,9158338554639.0,,,,,
2021-01-09,4184379.5,4307225.5,4051868.25,4239776.5,6443129758589.0,,,,,
2021-01-10,3992690.5,4305546.0,3737003.5,4184345.5,8325547942375.0,,,,,
2021-01-11,3704018.25,3991659.0,3182565.5,3991659.0,12842973850599.0,,,,,
2021-01-12,3519536.75,3808505.0,3407298.0,3698780.5,7757793009726.0,,,,,
2021-01-13,3874520.25,3906184.75,3376941.25,3518723.25,7202027563814.0,,,,,
2021-01-14,4069231.75,4153278.75,3835694.75,3875428.5,6605916213023.0,,,,,
2021-01-15,3825602.75,4106715.25,3598930.5,4066052.25,7039325588424.0,,,,,
2021-01-16,3756738.0,3932214.75,3700188.25,3825216.5,5992210548949.0,,,,,
2021-01-17,3719322.25,3811814.75,3537758.5,3755233.25,5441078983056.0,,,,,
2021-01-18,3798850.25,3870621.5,3618140.0,3719421.75,5134784391395.0,,,,,
2021-01-19,3747671.0,3921553.5,3747671.0,3800111.0,5947700533041.0,,,,,
2021-01-20,3681275.25,3778198.5,3477062.25,3745624.75,6921294828182.0,,,,,
2021-01-21,3190721.75,3682315.5,3131449.5,3681445.75,7829700471754.0,,,,,
2021-01-22,3425502.75,3510278.75,2999337.75,3189886.25,8012955908213.0,,,,,
2021-01-23,3328140.0,3462368.75,3268517.25,3423426.5,5018495936290.0,,,,,
2021-01-24,3351379.25,3419093.5,3228407.0,3327801.0,5048840465570.0,,,,,
2021-01-25,3358450.25,3611807.0,3329573.25,3351007.75,6215128049677.0,,,,,
2021-01-26,3374342.25,3398138.5,3215278.5,3357643.0,6242657494451.0,,,,,
2021-01-27,3169367.25,3373739.25,3057207.25,3373739.25,6516994303336.0,,,,,
2021-01-28,3490618.5,3529729.0,3130910.0,3170251.75,7980978664884.0,,,,,
2021-01-29,3592754.0,4020245.25,3352119.75,3579544.75,12342971895284.0,,,,,
2021-01-30,3587504.75,3647019.75,3448672.75,3590612.75,6819372347748.0,,,,,
2021-01-31,3467669.25,3589474.0,3378526.0,3587646.75,5524350199460.0,,,,,
2021-02-01,3517524.5,3632683.0,3390644.75,3467692.25,6439940089449.0,,,,,
2021-02-02,3729689.0,3772511.0,3513220.0,3517107.5,6626271236171.0,,,,,
2021-02-03,3934588.25,3935045.0,3721972.75,3729745.0,6422546490087.0,,,,,
2021-02-04,3898506.25,4059202.25,3830247.25,3934904.75,7267648541970.0,,,,,
2021-02-05,4019455.25,4038098.75,3867719.5,3899084.75,6174769396021.0,,,,,
2021-02-06,4137654.75,4304203.5,4018831.5,4018831.5,7515978542990.0,,,,,
2021-02-07,4100303.0,4175149.75,3945887.25,4135987.5,6903566041489.0,,,,,
2021-02-08,4860626.5,4861412.0,4015782.75,4098552.0,10676017683035.0,,,,,
2021-02-09,4861180.0,5032736.5,4725553.5,4859419.5,9601841026696.0,,,,,
2021-02-10,4699295.5,4938889.0,4593347.5,4859993.5,9133352723878.0,,,,,
